label;text;
Health & Fitness;What are the mental health benefits of exercise?Exercise is not just about aerobic capacity and muscle size. Sure  exercise can improve your physical health and your physique  trim your waistline  improve your sex life  and even add years to your life. But thats not what motivates most people to stay active.People who exercise regularly tend to do so because it gives them an enormous sense of well  being. They feel more energetic throughout the day  sleep better at night  have sharper memories  and feel more relaxed and positive about themselves and their lives. And its also a powerful medicine for many common mental health challenges.Regular exercise can have a profoundly positive impact on depression  anxiety  and ADHD. It also relieves stress  improves memory  helps you sleep better  and boosts your overall mood. And you dont have to be a fitness fanatic to reap the benefits. Research indicates that modest amounts of exercise can make a real difference. No matter your age or fitness level  you can learn to use exercise as a powerful tool to deal with mental health problems  improve your energy and outlook  and get more out of life.Exercise and depression.Studies show that exercise can treat mild to moderate depression as effectively as antidepressant medication�but without the side  effects  of course. As one example  a recent study done by the Harvard T.H. Chan School of Public Health found that running for 15 minutes a day or walking for an hour reduces the risk of major depression by 26%. In addition to relieving depression symptoms  research also shows that maintaining an exercise schedule can prevent you from relapsing.Exercise is a powerful depression fighter for several reasons. Most importantly  it promotes all kinds of changes in the brain  including neural growth  reduced inflammation  and new activity patterns that promote feelings of calm and well  being. It also releases endorphins  powerful chemicals in your brain that energize your spirits and make you feel good. Finally  exercise can also serve as a distraction  allowing you to find some quiet time to break out of the cycle of negative thoughts that feed depression.Exercise and anxiety Exercise is a natural and effective anti  anxiety treatment. It relieves tension and stress  boosts physical and mental energy  and enhances well  being through the release of endorphins. Anything that gets you moving can help  but youll get a bigger benefit if you pay attention instead of zoning out.Try to notice the sensation of your feet hitting the ground  for example  or the rhythm of your breathing  or the feeling of the wind on your skin. By adding this mindfulness  element�really focusing on your body and how it feels as you exercise�youll not only improve your physical condition faster  but you may also be able to interrupt the flow of constant worries running through your head.Exercise and stress. Ever noticed how your body feels when youre under stress? Your muscles may be tense  especially in your face  neck  and shoulders  leaving you with back or neck pain  or painful headaches. You may feel a tightness in your chest  a pounding pulse  or muscle cramps. You may also experience problems such as insomnia  heartburn  stomachache  diarrhea  or frequent urination. The worry and discomfort of all these physical symptoms can in turn lead to even more stress  creating a vicious cycle between your mind and body.;
Health & Fitness;Exercising is an effective way to break this cycle. As well as releasing endorphins in the brain  physical activity helps to relax the muscles and relieve tension in the body. Since the body and mind are so closely linked  when your body feels better so  too  will your mind.Exercise and ADHD Exercising regularly is one of the easiest and most effective ways to reduce the symptoms of ADHD and improve concentration  motivation  memory  and mood. Physical activity immediately boosts the brains dopamine  norepinephrine  and serotonin levels�all of which affect focus and attention. In this way  exercise works in much the same way as ADHD medications such as Ritalin and Adderall. Exercise and PTSD and trauma Evidence suggests that by really focusing on your body and how it feels as you exercise  you can actually help your nervous system become �unstuck� and begin to move out of the immobilization stress response that characterizes PTSD or trauma. Instead of allowing your mind to wander  pay close attention to the physical sensations in your joints and muscles  even your insides as your body moves. Exercises that involve cross movement and that engage both arms and legs�such as walking (especially in sand)  running  swimming  weight training  or dancing�are some of your best choices. Outdoor activities like hiking  sailing  mountain biking  rock climbing  whitewater rafting  and skiing (downhill and cross  country) have also been shown to reduce the symptoms of PTSD. Speak to a Licensed Therapist BetterHelp is an online therapy service that matches you to licensed  accredited therapists who can help with depression  anxiety  relationships  and more. Take the assessment and get matched with a therapist in as little as 48 hours. Take Assessment HelpGuide is user supported. We earn a commission if you sign up for BetterHelps services after clicking through from this site. Learn more Other mental health benefits of exercise Even if youre not suffering from a mental health problem  regular physical activity can still offer a welcome boost to your mood  outlook  and mental well  being.Exercise can help provide  Sharper memory and thinking. The same endorphins that make you feel better also help you concentrate and feel mentally sharp for tasks at hand. Exercise also stimulates the growth of new brain cells and helps prevent age  related decline.Higher self  esteem. Regular activity is an investment in your mind  body  and soul. When it becomes habit  it can foster your sense of self  worth and make you feel strong and powerful. Youll feel better about your appearance and  by meeting even small exercise goals  youll feel a sense of achievement.Better sleep. Even short bursts of exercise in the morning or afternoon can help regulate your sleep patterns. If you prefer to exercise at night  relaxing exercises such as yoga or gentle stretching can help promote sleep. More energy. Increasing your heart rate several times a week will give you more get  up  and  go. Start off with just a few minutes of exercise per day  and increase your workout as you feel more energized.Stronger resilience. When faced with mental or emotional challenges in life  exercise can help you build resilience and cope in a healthy way  instead of resorting to alcohol  drugs  or other negative behaviors that ultimately only make your symptoms worse. Regular exercise can also help boost your immune system and reduce the impact of stress.;
Health & Fitness;Reaping the mental health benefits of exercise is easier than you think You dont need to devote hours out of your busy day to train at the gym  sweat buckets  or run mile after monotonous mile to reap all the physical and mental health benefits of exercise. Just 30  minutes of moderate exercise five times a week is enough. And even that can be broken down into two 15  minute or even three 10  minute exercise sessions if thats easier.Even a little bit of activity is better than nothing If you dont have time for 15 or 30 minutes of exercise  or if your body tells you to take a break after 5 or 10 minutes  for example  thats okay  too. Start with 5   or 10  minute sessions and slowly increase your time. The more you exercise  the more energy youll have  so eventually youll feel ready for a little more. The key is to commit to some moderate physical activity�however little�on most days. As exercising becomes a habit  you can slowly add extra minutes or try different types of activities. If you keep at it  the benefits of exercise will begin to pay off.You dont have to suffer to get results Research shows that moderate levels of exercise are best for most people. Moderate means   That you breathe a little heavier than normal  but are not out of breath. For example  you should be able to chat with your walking partner  but not easily sing a song. That your body feels warmer as you move  but not overheated or very sweaty. Cant find time to exercise during the week? Be a weekend warrior A recent study in the United Kingdom found that people who squeeze their exercise routines into one or two sessions during the weekend experience almost as many health benefits as those who work out more often. So dont let a busy schedule at work  home  or school be an excuse to avoid activity. Get moving whenever you can find the time�your mind and body will thank you! Overcoming obstacles to exercise Even when you know that exercise will help you feel better  taking that first step is still easier said than done. Obstacles to exercising are very real�particularly when youre also struggling with a mental health issue. Here are some common barriers and how you can get past them. Feeling exhausted. When youre tired  depressed  or stressed  it seems that working out will just make you feel worse. But the truth is that physical activity is a powerful energizer. Studies show that regular exercise can dramatically reduce fatigue and increase your energy levels. If you are really feeling tired  promise yourself a quick  5  minute walk. Chances are  once you get moving youll have more energy and be able to walk for longer.Feeling overwhelmed. When youre stressed or depressed  the thought of adding another obligation to your busy daily schedule can seem overwhelming. Working out just doesnt seem practical. If you have children  finding childcare while you exercise can also be a big hurdle. However  if you begin thinking of physical activity as a priority (a necessity for your mental well  being)  youll soon find ways to fit small amounts of exercise into even the busiest schedule.;
Health & Fitness;Feeling hopeless. Even if youve never exercised before  you can still find ways to comfortably get active. Start slow with easy  low  impact activities a few minutes each day  such as walking or dancing. Feeling bad about yourself. Are you your own worst critic? Its time to try a new way of thinking about your body. No matter your weight  age or fitness level  there are plenty of others in the same boat. Ask a friend to exercise with you. Accomplishing even the smallest fitness goals will help you gain body confidence and improve how you think about yourself. Feeling pain. If you have a disability  severe weight problem  arthritis  or any injury or illness that limits your mobility  talk to your doctor about ways to safely exercise. You shouldnt ignore pain  but rather do what you can  when you can. Divide your exercise into shorter  more frequent chunks of time if that helps  or try exercising in water to reduce joint or muscle discomfort. Getting started with exercise when you have a mental health issue Many of us find it hard enough to motivate ourselves to exercise at the best of times. But when you feel depressed  anxious  stressed or have another mental health problem  it can seem doubly difficult. This is especially true of depression and anxiety  which can leave you feeling trapped in a catch  22 situation. You know exercise will make you feel better  but depression has robbed you of the energyand motivation you need to work out  or your social anxiety means you cant bear the thought of being seen at an exercise class or running through the park. Start small. When youre under the cloud of anxiety or depression and havent exercised for a long time  setting extravagant goals like completing a marathon or working out for an hour every morning will only leave you more despondent if you fall short. Better to set achievable goals and build up from there.Schedule workouts when your energy is highest. Perhaps you have most energy first thing in the morning before work or school or at lunchtime before the mid  afternoon lull hits? Or maybe you do better exercising for longer at the weekends. If depression or anxiety has you feeling tired and unmotivated all day long  try dancing to some music or simply going for a walk. Even a short  15  minute walk can help clear your mind  improve your mood  and boost your energy level. As you move and start to feel a little better  youll often boost your energy enough to exercise more vigorously�by walking further  breaking into a run  or adding a bike ride  for example.Focus on activities you enjoy. Any activity that gets you moving counts. That could include throwing a Frisbee with a dog or friend  walking laps of a mall window shopping  or cycling to the grocery store. If youve never exercised before or dont know what you might enjoy  try a few different things. Activities such as gardening or tackling a home improvement project can be great ways to start moving more when you have a mood disorder�as well as helping you become more active  they can also leave you with a sense of purpose and accomplishment.;
Health & Fitness;Be comfortable. Wear clothing thats comfortable and choose a setting that you find calming or energizing. That may be a quiet corner of your home  a scenic path  or your favorite city park.Reward yourself. Part of the reward of completing an activity is how much better youll feel afterwards  but it always helps your motivation to promise yourself an extra treat for exercising. Reward yourself with a hot bubble bath after a workout  a delicious smoothie  or with an extra episode of your favorite TV show  for example.Make exercise a social activity. Exercising with a friend or loved one  or even your kids  will not only make exercising more fun and enjoyable  it can also help motivate you to stick to a workout routine. Youll also feel better than if you were exercising alone. In fact  when youre suffering from a mood disorder such as depression  the companionship can be just as important as the exercise.Easy ways to move more that dont involve the gym Dont have a 30  minute block of time to dedicate to yoga or a bike ride? Dont worry. Think about physical activity as a lifestyle rather than just a single task to check off your to  do list. Look at your daily routine and consider ways to sneak in activity here  there  and everywhere. Move in and around your home. Clean the house  wash the car  tend to the yard and garden  mow the lawn with a push mower  sweep the sidewalk or patio with a broom. Sneak activity in at work or on the go. Bike or walk to an appointment rather than drive  use stairs instead of elevators  briskly walk to the bus stop then get off one stop early  park at the back of the lot and walk into the store or office  or take a vigorous walk during your coffee break. Get active with the family. Jog around the soccer field during your kids practice  make a neighborhood bike ride part of your weekend routine  play tag with your children in the yard  go canoeing at a lake  walk the dog in a new place. Get creative with exercise ideas. Pick fruit at an orchard  boogie to music  go to the beach or take a hike  gently stretch while watching television  organize an office bowling team  take a class in martial arts  dance  or yoga. Make exercise a fun part of your everyday life You dont have to spend hours in a gym or force yourself into long  monotonous workouts to experience the many benefits of exercise. These tips can help you find activities you enjoy and start to feel better  look better  and get more out of life. Studies show that exercise can treat mild to moderate depression as effectively as antidepressant medication�but without the side  effects  of course. As one example  a recent study done by the Harvard T.H. Chan School of Public Health found that running for 15 minutes a day or walking for an hour reduces the risk of major depression by 26%. In addition to relieving depression symptoms  research also shows that maintaining an exercise schedule can prevent you from relapsing;
Health & Fitness;High  intensity fitness programs are designed to burn fat and build muscle fast by stressing muscles more than other workouts. These programs can include high  intensity interval training or HIIT classes  such as Tabata. However  if they arent done properly  these workouts can lead to muscle and joint injuries.Before you think about starting high  intensity exercise  be sure youre able to do it safely. Our sports medicine team has some guidance and effective alternatives.What is an example of a high  intensity workout? High  intensity interval training  better known as HIIT  consists of short bursts of intense work that typically last between 15 seconds to 4 minutes. These are followed by a quick recovery period and then right back to the tough work. These cycles are repeated several times and can include a variety of exercises in each round. HIIT workouts can include the use of a stationary bike  treadmill  bodyweight  kettlebell  dumbbells  or jump rope. Another type of HIIT workout you may have heard of is called Tabata.What are the benefits of HIIT or other high  intensity exercises? HIIT and other high  intensity exercise programs help you burn a lot of calories in a short amount of time. Research has also showed that you keep burning calories for hours after your workout is finished. These workouts typically cause you to burn more fat and build muscle. Studies have also showed that high  intensity workouts may help lower blood pressure and heart rate.Can high  intensity exercise really be dangerous? The short answer is yes. However  the biggest danger to health is an inactive lifestyle  which is much more widespread than overdoing exercise. The goal should be to slowly overload the body for higher levels of performance  rather than to suddenly increase activity levels. While high  intensity exercise can lead to overuse injuries or muscle and joint injuries  these are less likely to occur with the right preparation.Are there any fitness trends that concern you? Any of the all  out group workouts that emphasize intensity instead of proper form and preparation can be a problem. These include programs that push you to do more sets and repetitions with heavier weights than youre comfortable with. Exercise should make you feel some burn in your muscles  but it should never be painful. Our UC Davis Health sports medicine physicians treat a lot of injuries related to these types of programs. Intensity can be great when done correctly. Too much  too soon is likely to cause problems.Why is it a problem for an inactive or casual fitness person to do intense fitness activities? The biggest issue is that moving regularly isnt something most people do. This can leave people who try to get in shape quickly more prone to injury.Inactive people who arent experienced with exercise or those who havent regularly exercised in a while tend to push themselves too much. In these situations  people often arent aware of how hard they can and should work. This is especially true for those who are doing a group workout. Can high  intensity exercise improve fitness? There are ways to mix in intensity and speed fitness  but that should not be the emphasis for most people. Start by moving more than you normally do throughout each day. This is more beneficial than a one tough workout every so often. At the same time  people who have been doing the same exercises for months are unlikely to get more fit unless they make changes. This could include changing their routines  pushing harder  and working beyond their comfort zones. What are some signs that youve gone too far with a workout? Pain is a big sign that a workout is causing trouble. If any exercise causes pain  dont push through it. Its a good idea to start slowly increasing physical activity and intensity. This will allow you to learn the difference between pain and being uncomfortable.;
Health & Fitness;Athletes have an ever  expanding variety of pills  powders  drinks  and other tools to choose from that promise to make them faster  stronger and bigger.Sales figures indicate that many athletes and fitness gurus have bought into that promise. But it  s largely an empty one. Performance supplements should not be a substitute for healthy nutrition and drinking water.Research on exercise supplements There  s no scientific evidence to support products that claim they  ll increase muscle size  strength  energy or athletic performance. But many athletes look for any way to gain an edge on their competition or quickly reach their personal goals.People are often swayed by clever marketing techniques  videos on social media  or professional athletes who endorse nutritional supplements. Often    experts   who aren  t qualified or don  t have a background in nutrition make inaccurate claims about these products.Because there is no standard for many of these supplements  it can be common to find several different chemical formulas  depending on the company. Each one claims it contains the same vital compound.Safety information on protein supplements Supplements for amino acids  the building blocks for protein  are promoted as helping build muscle. However  the average American diet already has two  to  three times more protein than is needed. It  s also important to note that high levels of specific amino acids can potentially produce a toxic effect. It can place an extra burden on your kidneys and contribute to kidney failure in the long  term. Unnecessarily adding individual vitamins and minerals into your diet can also create imbalances within your body. This can lead to major changes or long  term health effects. Unnecessary supplements can be potentially toxic and may reduce your body  s ability to absorb other nutrients.One example comes from a 2022 report released by the U.S. Food and Drug Administration (FDA). The report included information that some bodybuilding products posed serious health risks. The FDA found that some products that claimed to help build muscle mass and strength illegally contained steroids or steroid  like substances that can cause series liver injury. Many of these bodybuilding products were labeled as   dietary supplements   in stores and online. This all came to light after the FDA received hundreds of reports of adverse reactions to some supplements.In cases like this  it can be hard for the FDA to regulate and find the sellers  especially if the products are sold only online. Retailers and websites will often change their name or relabel their products to evade authorities and scam customers  according to the FDA. Sports drink intake should be rare Sports drinks are popular  but they should be used properly. The purpose of these beverages is to provide fluid  carbohydrates (carbs) and electrolytes during long endurance events. These are times where energy stores are low  and water and electrolytes are lost in sweat. In these cases  sports drinks can support athletic performance and help with recovery. Sports drinks should not be the main source of fluid in your diet. They add extra calories  which can hinder weight goals. They also have added sodium  which may be unnecessary and can contribute to high blood pressure. If you exercise for less than an hour in a mild environment  water is the only thing you should need. It  s enough to refuel your body during exercise. A well  balanced diet and plenty of water is enough As long as athletes eat a well  balanced diet and drink plenty of water  that should be all that they need. A lot of people use products that are not scientifically sound. Some of them aren  t even regulated by the FDA. And to top it off  supplements can quickly gobble up your money. Athletes who need more carbs than the normal person are those who participate in long events  such as triathlons or marathons. But even those athletes simply need more food and liquid in their diets in the form of carbs and electrolytes to replace losses. If you  re interested in using any supplement  talk to your health care provider. You should also consider buying from companies that receive third  party testing. Checking for an NSF certification ensures the product is made with good manufacturing practices.;
Health & Fitness;Its that time of year again   Theres fresh powder in the mountains  and many of us are eager to hit the slopes. However  along with the fun of skiing or snowboarding comes the risk of injury. On average  between two and four skiers per 1 000 are injured each day on the slopes in the U.S.  according to the UC Davis Health Sports Medicine team. Injury rates are similar for snowboarding. For skiers  the good news is that improvements in technology have slightly reduced injury rates. Shaped skis have allowed people to learn faster and stay in better control. Boot  top leg fractures (facture of your tibia or fibula) are less common. But knee sprains  shoulder injuries  and thumb sprains (such as skiers thumb) still occur. For snowboarders  injuries to the wrist  shoulder  and head are most common. Snow boarders tend to reach out their hands more during a fall  since both feet are locked onto the board.To help keep you safe on the slopes  here are some tips to avoid injury   Overall fitness and regular cardio exercises can help you prevent injury. Staying in shape is important. We have a list of exercises below to help strengthen your lower body and core. Warm up your muscles before you head down the mountain. Cold muscles are at a greater risk for injury. Gently stretch your hamstrings  quadriceps (thigh muscles)  hips  and calf muscles before and after skiing or snowboarding. Wear a helmet. If you fall  a properly fitted helmet can reduce the risk of ski and snowboard head injuries. Helmets can also provide protection in the event of a collision with someone who has lost control. Staying hydrated is also important before  during  and after skiing or snowboarding. When renting or buying ski or snowboard equipment  dont overstate your skill level. Make sure you get equipment that will be safe for you and your ability. Use ski poles without straps. That will allow you to release the pole during a mishap and prevents snags that cause injuries to your thumbs and arms. Rest when youre tired. Most injuries happen after lunchtime when fatigue sets in. Wear layered clothing to keep your body warm  along with sunglasses and/or goggles to protect your eyes. While UV rays from the sun may not be as strong during the winter  sunscreen is still important because the reflection off the snow amplifies the effects of UV rays. Youre also at higher elevation  making the suns effects stronger. Snowboarders should consider wearing wrist guards to protect them when falling. There are some exercises you can do at home to keep your body in shape for winter fun. Here are some recommendations from our sports medicine team to help you avoid injuries to your lower body   Plank Start by lying on your stomach and rise onto your toes and elbows with your forearms on the ground. Keep your elbows lined up vertically with your shoulders. Tighten your glutes and make sure your belly doesnt sag  but also make sure your buttocks arent lifted in the air. Engage your whole core. Your body should look like its one straight line from your legs to your head. Switch over to a slide plank to strengthen your oblique muscles of your core. Superman stability ball On a stability ball  lie on your stomach with your toes touching the ground. Raise your upper body and put your arms straight out in front of your head. Position your entire body so its in a straight line. This exercise strengthens your entire posterior chain  or all the muscles on the backside of your body. This includes your back muscles  glutes  hamstrings  and core. Strengthening these muscles is important because they help you stay upright as you go down the slopes.;
Sports;Sports documentaries explore the human experience through the riveting world of athletics�and whether youre a die  hard fan of a particular discipline or simply love a good story  the best sports documentaries offer unforgettable insights and fascinating perspectives on the games we love. From the triumphs and tragedies of legendary athletes to the behind  the  scenes drama of iconic teams  these films capture the heart and soul of sports in a way that few othermediums can. So  get ready to get your heart rate up and maybe even be inspired with Vogues round  up of some of the best sports documentaries ever made.Whether or not you consider yourself a sports fan  you have to admit the industry has a hold on pop culture. Elite athletes  like Michael Jordan and Serena Williams  have been celebrities in their own right for decades and the ability to leverage their star status off of their respective playing fields to make them bona fide entrepreneurs has only made them more popular. And with social media  the masses now get a sense of the inner lives athletes wish to share themselves  not just the stories others wish to tell about their victories  defeats  and legacies.Those stories are high drama. Not just the kind we assume will happen on reality television these days  but a genre that spans the expanse of human emotion  from uproarious laughter to full  out sobs to seething anger. Sports is its own universe  where societal norms about the presence of emotion (or lack thereof) are turned on their head. Youll often see not only top athletes but their fans and onlookers steeped resolutely in their feelings throughout an entire match  whether its a court  pounding basketball game or the methodical strokes of golf.I was under the impression that I didnt care much about sports. But quickly after diving into documentaries around different kinds of athleticism  I realized I really do enjoy them. Im just more of a sports history girlie than someone who could be captivated by watching a game from start to finish. You might be too  so heres a list of some of the best docs out there that will help boost your sports knowledge while keeping you on the edge of your seat.Even if youve never owned a pair of Jordans  you definitely know who Michael Jordan is. And though he hasnt played for quite some time  his legacy is undeniable he went on to win six NBA championship rings with the Chicago Bulls in the early to late 90s. The crying meme that boasts his face shares just a smidge of the emotion he  his teammates  his rivals  and other notable sports figures touch upon in this ten  episode series. Prepare to be entertained  because the tea is being spilled here and its HOT. The Nancy Kerrigan versus Tonya Harding feud is undoubtedly one of sports most infamous disputes  and this installment of ESPN   30 for 30 documents how it all played out before Kerrigan was attacked. Though she doesnt give a one  on  one interview in the episode  Harding does revealing just how much there was to learn about the talented athlete before 2017s fictional profile I  Tonya sweept awards shows. This doc will take you right back to the 90s and your figure  skating obsession.;
Sports;It was a superb Hollywood face  lift. By announcing a major overhaul in its controversial documentary nominating process  the Academy of Motion Picture Arts and Sciences tried late last month to look good despite one of the most embarrassing and widely criticized episodes in its history the snubbing of Hoop Dreams  last years highly praised film about two teenage basketball hopefuls struggling to make it out of inner  city Chicago and into the pros. �I dont know that any of these changes would have made any difference at all in the outcome of nominations � Academy president Arthur Hiller said in June. And indeed  many of the changes he announced seemed benign. From now on  branches in New York and Los Angeles will split the initial viewing of contenders for nominations  and a strange seven  point scoring system will be changed to�a strange five  point scoring system. But the alterations are  in fact  intended to make certain that what happened to Hoop Dreams never happens to another film and although nobody at the Academy is using the word  Hillers own internal investigation appears to have revealed that Hoop Dreams� omission was  indeed  something of a conspiracy. The outrage began on Valentines Day  when it became clear that the perennially controversial documentary nominating committee had failed to put Dreams on the ballot. Some on the committee insisted the outcry was being drummed up to sell tickets by the films distributor  Fine Line Features. (Even without a nomination  the film earned $7.8 million $ a strong showing for a nonfiction film.) The Academys documentary committee had been losing public trust for well over a decade by disdaining most of the �breakout� nonfiction films critics adored  the roster of documentaries that were never nominated includes Shoah  28 Up  The Thin Blue Line  Roger &amp Me  Paris Is Burning  Brothers Keeper  and Truth or Dare. Each year  committee members defended their choices by insisting theyd discovered five better films. But this year  the critics went wild when Hoop Dreams and Terry Zwigoffs Crumb were denied nominations  while among the final five was Maya Lin   A Strong Clear Vision  whose director  Freida Lee Mock  had chaired the committee for the previous two years. Mocks film went on to take the award. �I call it cronyism  and this committee doesnt even understand what the word means � said Los Angeles Times critic Kenneth Turan last March. �All of the committee members know and like Freida. Its human nature for them to have a tendency to vote for her. Theyre a cosa nostra.� Before the reforms  the committees elaborate yet primitive voting process had been to winnow down the entrants by shutting off the projector when more than half the viewing members deemed a film unworthy by shining flashlights. This year  a galaxy of penlights in the dark of the Academys stuffy third  floor screening room nixed Crumb after 55 minutes. Though the film went on to win the Sundance documentary competition and some of the years best reviews  one committee member who declined to be identified said  �Id been shining my light for a good while before that. Whats good for Sundance is not necessarily fit for us.�;
Sports;Sports  physical contests pursued for the goals and challenges they entail. Sports are part of every culture past and present  but each culture has its own definition of sports. The most useful definitions are those that clarify the relationship of sports to play  games  and contests. �Play � wrote the German theorist Carl Diem  �is purposeless activity  for its own sake  the opposite of work.� Humans work because they have to  they play because they want to. Play is autotelic�that is  it has its own goals. It is voluntary and uncoerced. Recalcitrant children compelled by their parents or teachers to compete in a game of football (soccer) are not really engaged in a sport. Neither are professional athletes if their only motivation is their paycheck. In the real world  as a practical matter  motives are frequently mixed and often quite impossible to determine. Unambiguous definition is nonetheless a prerequisite to practical determinations about what is and is not an example of play.There are at least two types of play. The first is spontaneous and unconstrained. Examples abound. A child sees a flat stone  picks it up  and sends it skipping across the waters of a pond. An adult realizes with a laugh that he has uttered an unintended pun. Neither action is premeditated  and both are at least relatively free of constraint. The second type of play is regulated. There are rules to determine which actions are legitimate and which are not. These rules transform spontaneous play into games  which can thus be defined as rule  bound or regulated play. Leapfrog  chess  �playing house � and basketball are all games  some with rather simple rules  others governed by a somewhat more complex set of regulations. In fact  the rule books for games such as basketball are hundreds of pages long.As games  chess and basketball are obviously different from leapfrog and playing house. The first two games are competitive  the second two are not. One can win a game of basketball  but it makes no sense to ask who has won a game of leapfrog. In other words  chess and basketball are contests.A final distinction separates contests into two types   those that require at least a minimum of physical skill and those that do not. Shuffleboard is a good example of the first  the board games Scrabble and Monopoly will do to exemplify the second. It must of course be understood that even the simplest sports  such as weightlifting  require a modicum of intellectual effort  while others  such as baseball  involve a considerable amount of mental alertness. It must also be understood that the sports that have most excited the passions of humankind  as participants and as spectators  have required a great deal more physical prowess than a game of shuffleboard. Through the ages  sports heroes have demonstrated awesome strength  speed  stamina  endurance  and dexterity.levels of playSports  then  can be defined as autotelic (played for their own sake) physical contests. On the basis of this definition  one can devise a simple inverted  tree diagram. Despite the clarity of the definition  difficult questions arise. Is mountain climbing a sport? It is if one understands the activity as a contest between the climber and the mountain or as a competition between climbers to be the first to accomplish an ascent. Are the drivers at the Indianapolis 500 automobile race really athletes? They are if one believes that at least a modicum of physical skill is required for winning the competition. The point of a clear definition is that it enables one to give more or less satisfactory answers to questions such as these. One can hardly understand sport if one does not begin with some conception of what sports are.;
Sports;No one can say when sports began. Since it is impossible to imagine a time when children did not spontaneously run races or wrestle  it is clear that children have always included sports in their play  but one can only speculate about the emergence of sports as autotelic physical contests for adults. Hunters are depicted in prehistoric art  but it cannot be known whether the hunters pursued their prey in a mood of grim necessity or with the joyful abandon of sportsmen. It is certain  however  from the rich literary and iconographic evidence of all ancient civilizations that hunting soon became an end in itself�at least for royalty and nobility. Archaeological evidence also indicates that ball games were common among ancient peoples as different as the Chinese and the Aztecs. If ball games were contests rather than noncompetitive ritual performances  such as the Japanese football game kemari  then they were sports in the most rigorously defined sense. That it cannot simply be assumed that they were contests is clear from the evidence presented by Greek and Roman antiquity  which indicates that ball games had been for the most part playful pastimes like those recommended for health by the Greek physician Galen in the 2nd century CE.It is unlikely that the 7th  century Islamic conquest of North Africa radically altered the traditional sports of the region. As long as wars were fought with bow and arrow  archery contests continued to serve as demonstrations of ready prowess. The prophet Muhammad specifically authorized horse races  and geography dictated that men race camels as well as horses. Hunters  too  took their pleasures on horseback.Among the many games of North Africa was ta kurt om el mahag (�the ball of the pilgrims mother�)  a Berber bat  and  ball contest whose configuration bore an uncanny resemblance to baseball. Koura  more widely played  was similar to football (soccer).Cultural variation among black Africans was far greater than among the Arab peoples of the northern littoral. Ball games were rare  but wrestling of one kind or another was ubiquitous. Wrestlings forms and functions varied from tribe to tribe. For the Nuba of southern Sudan  ritual bouts  for which mens bodies were elaborately decorated as well as carefully trained  were the primary source of male status and prestige. The Tutsi and Hutu of Rwanda were among the peoples who staged contests between females. Among the various peoples of sub  Saharan Africa  wrestling matches were a way to celebrate or symbolically encourage human fertility and the earths fecundity. In southern Nigeria  for instance  Igbo tribesmen participated in wrestling matches held every eighth day throughout the three months of the rainy season  hard  fought contests  it was thought  persuaded the gods to grant abundant harvests of corn (maize) and yams. Among the Diola of the Gambia  adolescent boys and girls wrestled (though not against one another) in what was clearly a prenuptial ceremony. Male champions were married to their female counterparts. In other tribes  such as the Yala of Nigeria  the Fon of Benin  and the Njabi of the Congo  boys and girls grappled with each other. Among the Kole  it was the kin of the bride and the bridegroom who wrestled. Stick fights  which seem to have been less closely associated with religious practices  were common among many tribes  including the Zulu and Mpondo of southern Africa.Contests for runners and jumpers were to be found across the length and breadth of the continent. During the age of imperialism  explorers and colonizers were often astonished by the prowess of these �primitive� peoples. Nandi runners of Kenyas Rift Valley seemed to run distances effortlessly at a pace that brought European runners to pitiable physical collapse. Tutsi high jumpers of Rwanda and Burundi soared to heights that might have seemed incredible had not the jumpers been photographed in flight by members of Adolf Friedrich zu Mecklenburgs anthropological expedition at the turn of the 20th century.;
